AirlineID,Name,IATA,ICAO,Callsign,Country,Active
5309,Vietnam Airlines,VN,HVN,VIET NAM AIRLINES,Vietnam,Y
5310,Vozdushnaya Academy,N/A,KWA,VOZAIR,Kazakhstan,N
5311,VIM Airlines,NN,MOV,MOV AIR,Russia,Y
5312,VIM-Aviaservice,N/A,MVY,N/A,Russia,N
5313,VIA Rail Canada,2R,N/A,N/A,Canada,N
5314,Victoria Aviation,N/A,ENV,ENDEAVOUR,United Kingdom,N
5315,Viscount Air Service,N/A,VCT,VISCOUNT AIR,United States,N
5317,Vision Airlines,N/A,SSI,SUPER JET,Nigeria,N
5318,VIP Air Charter,N/A,FXF,FOX FLIGHT,United States,N
5319,VIP Avia,N/A,PAV,NICOL,Kazakhstan,N
5320,VIP Avia,N/A,PRX,PAREX,Latvia,N
5321,Visionair,N/A,VAT,VISIONAIR,Ireland,N
5322,Viasa,VA,N/A,N/A,Venezuela,N
5323,VICA - Viacao Charter Aereos,N/A,VCA,VICA,Brazil,N
5324,Volare Air Charter Company,N/A,VCM,CARMEN,United States,N
5325,Volaris,Y4,VOI,VOLARIS,Mexico,Y
5326,Volga-Dnepr Airlines,VI,VDA,VOLGA-DNEPR,Russia,Y
5327,Vega Airlines,N/A,VEA,VEGA AIRLINES,Bulgaria,N
5328,Venescar Internacional,N/A,VEC,VECAR,Venezuela,N
5329,Victor Echo,N/A,VEE,VICTOR ECHO,Spain,N
5330,Virgin Express Ireland,N/A,VEI,GREEN ISLE,Ireland,N
5331,Virgin America,VX,VRD,REDWOOD,United States,Y
5332,Vieques Air Link,N/A,VES,VIEQUES,United States,N
5333,Virgin Express,TV,VEX,VIRGIN EXPRESS,Belgium,Y
5334,VZ Flights,N/A,VFT,ZETA FLIGHTS,Mexico,N
5335,Virgin Nigeria Airways,VK,VGN,VIRGIN NIGERIA,Nigeria,Y
5336,Vologda State Air Enterprise,N/A,VGV,VOLOGDA AIR,Russia,N
5337,VH-Air Industrie,N/A,VHA,AIR V-H,Angola,N
5338,VHM Schul-und-Charterflug,N/A,VHM,EARLY BIRD,Germany,N
5339,Vibroair Flugservice,N/A,VIB,VITUS,Germany,N
5340,VIP Servicios Aereos Ejecutivos,N/A,VIC,VIP-EJECUTIVO,Mexico,N
5341,VIP Empresarial,N/A,VIE,VIP EMPRESARIAL,Mexico,N
5342,VIF Luftahrt,N/A,VIF,VIENNA FLIGHT,Austria,N
5343,Vega Aviation,N/A,VIG,VEGA AVIATION,Sudan,N
5344,Vichi,N/A,VIH,VICHI,Moldova,N
5345,Viking Airlines,N/A,VIK,SWEDJET,Sweden,N
5346,Vinair - Helicoptereos,N/A,VIN,VINAIR,Portugal,N
5347,Virgin Atlantic Airways,VS,VIR,VIRGIN,United Kingdom,Y
5348,Viajes Ejecutivos Mexicanos,N/A,VJM,VIAJES MEXICANOS,Mexico,N
5349,Vistajet,N/A,VJT,VISTA,Canada,N
5350,Viva Macau,ZG,VVM,JACKPOT,Macao,Y
5351,Volare Airlines,VE,VLE,VOLA,Italy,Y
5352,Vueling Airlines,VY,VLG,VUELING,Spain,Y
5353,Vladivostok Air,XF,VLK,VLADAIR,Russia,Y
5354,Varig Log,LC,VLO,VELOG,Brazil,Y
5355,Vertical-T Air Company,N/A,VLT,VERTICAL,Russia,N
5356,Vero Monmouth Airlines,N/A,VMA,VERO MONMOUTH,United States,N
5357,Vipport Joint Stock Company,N/A,VNK,N/A,Russia,N
5358,Viaggio Air,VM,VOA,VIAGGIO,Bulgaria,N
5359,Voyager Airlines,N/A,VOG,VOYAGER AIR,Bangladesh,N
5360,Virgin Australia,VA,VOZ,VIRGIN,Australia,Y
5361,Virgin Blue,DJ,VBI,BLUEY,Australia,N
5362,VIP Air,N/A,VPA,VIP TAXI,Slovakia,N
5363,Veteran Air,N/A,VPB,VETERAN,Ukraine,N
5364,VIP-Avia,N/A,VPV,VIP AVIA,Georgia,N
5365,Vertair,N/A,VRA,VERITAIR,United Kingdom,N
5366,Volare Airlines,N/A,VRE,UKRAINE VOLARE,Ukraine,N
5367,Voar Lda,N/A,VRL,VOAR LINHAS,Angola,N
5368,VRG Linhas Aereas,RG,VRN,VARIG,Brazil,Y
5369,Vickers Limited,N/A,VSB,VICKERS,United Kingdom,N
5370,Visig Operaciones Aereas,N/A,VSG,VISIG,Spain,N
5371,Vision Airways Corporation,N/A,VSN,VISION,Canada,N
5372,Voronezh Aircraft Manufacturing Society,N/A,VSO,VASO,Russia,N
5373,VASP,VP,VSP,VASP,Brazil,Y
5374,Virign Islands Seaplane Shuttle,N/A,VSS,WATERBIRD,United States,N
5375,Vuelos Especializados Tollocan,N/A,VTC,VUELOS TOLLOCAN,Mexico,N
5376,Vuelos Corporativos de Tehuacan,N/A,VTH,VUELOS TEHUACAN,Mexico,N
5377,Vostok Airlines,N/A,VTK,VOSTOK,Russia,N
5378,Victor Tagle Larrain,N/A,VTL,VITALA,Chile,N
5379,Vointeh,N/A,VTV,VOINTEH,Bulgaria,N
5380,Vuelos Internos Privados VIP,N/A,VUR,VIPEC,Ecuador,N
5381,Vuela Bus,N/A,VUS,VUELA BUS,Mexico,N
5382,Vzlyet,N/A,VZL,VZLYET,Russia,N
5383,VLM Airlines,VG,VLM,RUBENS,Belgium,Y
5384,Viking Express,N/A,WCY,TITAN AIR,United States,N
5385,Victoria International Airways,N/A,WEV,VICTORIA UGANDA,Uganda,N
5386,Volga Aviaexpress,N/A,WLG,GOUMRAK,Russia,N
5387,WDL Aviation,N/A,WDL,WDL,Germany,N
5388,WRA Inc,N/A,WRR,WRAP AIR,United States,N
5389,WSI Corporation,N/A,XWS,N/A,United States,N
5390,Walmart Aviation,N/A,CGG,CHARGE,United States,N
5391,Walsten Air Services,N/A,WAS,WALSTEN,Canada,N
5392,Walter I Linkoping,N/A,GOT,GOTHIC,Sweden,N
5393,Wapiti Aviation,N/A,WPT,WAPITI,Canada,N
5394,Warbelow's Air Ventures,N/A,WAV,WARBELOW,United States,N
5395,Warwickshire Aerocentre Ltd.,N/A,ATX,AIRTAX,United Kingdom,N
5396,Wasaya Airways,N/A,WSG,WASAYA,Canada,N
5397,Wayraper,7W,N/A,WAYRAPER,Peru,Y
5398,Weasua Air Transport Company,N/A,WTC,WATCO,Liberia,N
5399,WebJet Linhas A,WJ,WEB,WEB-BRASIL,Brazil,Y
5400,Welch Aviation,N/A,TDB,THUNDER BAY,United States,N
5401,Welcome Air,2W,WLC,WELCOMEAIR,Austria,Y
5402,Wermlandsflyg AB,N/A,BLW,BLUESTAR,Sweden,N
5403,West Africa Airlines,N/A,WCB,KILO YANKEE,Ghana,N
5404,West African Air Transport,N/A,WTF,WESTAF AIRTRANS,Senegal,N
5405,West African Airlines,N/A,WSF,N/A,Benin,N
5406,West African Cargo Airlines,N/A,WAC,WESTAF CARGO,Mauritania,N
5407,West Air Luxembourg,N/A,WLX,WEST LUX,Luxembourg,N
5408,West Air Sweden,PT,SWN,AIR SWEDEN,Sweden,N
5409,West Caribbean Airways,N/A,WCW,N/A,Colombia,N
5410,West Caribbean Costa Rica,N/A,WCR,WEST CARIBBEAN,Costa Rica,N
5411,West Coast Air,8O,N/A,N/A,Canada,Y
5412,West Coast Airlines,N/A,WCG,WHISKY INDIA,Ghana,N
5413,West Coast Airways,N/A,WCA,WEST-LEONE,Sierra Leone,N
5414,West Freugh DTEO,N/A,TEE,TEEBIRD,United Kingdom,N
5415,West Wind Aviation,N/A,WEW,WESTWIND,Canada,N
5416,WestJet,WS,WJA,WESTJET,Canada,Y
5417,Westair Aviation,N/A,WAA,WESTAIR WINGS,Namibia,N
5418,Westair Cargo Airlines,N/A,WSC,WESTCAR,Cote d'Ivoire,N
5419,Westair Industries,N/A,PCM,PAC VALLEY,United States,N
5420,Westcoast Energy,N/A,BLK,BLUE FLAME,Canada,N
5421,Western Air,N/A,WST,WESTERN BAHAMAS,Bahamas,N
5422,Western Air Couriers,N/A,NPC,NORPAC,United States,N
5423,Western Air Express,N/A,WAE,WESTERN EXPRESS,United States,N
5424,Western Airlines,WA,WAL,WESTERN,United States,Y
5425,Western Arctic Air,N/A,WAL,WESTERN ARCTIC,Canada,N
5426,Western Aviators,N/A,WTV,WESTAVIA,United States,N
5427,Western Express Air Lines,N/A,WES,WEST EX,Canada,N
5428,Western Pacific Airlines,N/A,KMR,KOMSTAR,United States,N
5429,Western Pacific Airservice,N/A,WPA,WESTPAC,Solomon Islands,N
5430,Westflight Aviation,N/A,WSL,WEST LINE,United Kingdom,N
5431,Westgates Airlines,N/A,WSA,WESTATES,United States,N
5432,Westland Helicopters,N/A,WHE,WESTLAND,United Kingdom,N
5433,Westpoint Air,N/A,WTP,WESTPOINT,Canada,N
5434,Westward Airways,CN,WWD,WESTWARD,United States,N
5435,White,N/A,WHT,YOUNG SKY,Portugal,N
5436,White Eagle Aviation,N/A,WEA,WHITE EAGLE,Poland,N
5437,White River Air Services,N/A,WRA,N/A,Canada,N
5438,Whyalla Airlines,N/A,WWL,N/A,Australia,N
5439,Widerøe,WF,WIF,WIDEROE,Norway,Y
5440,Wiggins Airways,N/A,WIG,WIGGINS AIRWAYS,United States,N
5441,Wiking Helikopter Service,N/A,WHS,WEEKING,Germany,N
5442,Wilbur's Flight Operations,N/A,WFO,WILBURS,United States,N
5443,Williams Air,N/A,WLS,WILLIAMS AIR,United States,N
5444,Williams Grand Prix Engineering,N/A,WGP,GRAND PRIX,United Kingdom,N
5445,Wimbi Dira Airways,N/A,WDA,WIMBI DIRA,Democratic Republic of Congo,N
5446,Winair,N/A,WNA,WINAIR,United States,N
5447,Wind Jet,IV,JET,GHIBLI,Italy,Y
5448,Wind Spirit Air,N/A,WSI,WIND SPIRIT,United States,N
5449,Windrose Air,N/A,QGA,QUADRIGA,Germany,N
5450,Windward Islands Airways International,N/A,WIA,WINDWARD,Netherland,N
5451,Wings Air,IW,WON,WINGS ABADI,Indonesia,Y
5452,Wings Air Transport,N/A,WAT,N/A,Sudan,N
5453,Wings Airways,N/A,WAW,WING SHUTTLE,United States,N
5454,Wings Aviation,N/A,WOL,WINGJET,Guyana,N
5455,Wings Express,N/A,WEX,WINGS EXPRESS,United States,N
5456,Wings of Alaska,K5,WAK,WINGS ALASKA,United States,N
5457,Wings of Lebanon Aviation,N/A,WLB,WING LEBANON,Lebanon,N
5458,Winlink,N/A,WIN,WINLINK,Saint Lucia,N
5459,Wisconsin Air National Guard,N/A,WAG,N/A,United States,N
5460,Wisman Aviation,N/A,WSM,WISMAN,United States,N
5461,Wizz Air,W6,WZZ,WIZZ AIR,Hungary,Y
5462,Wizz Air Hungary,8Z,WVL,WIZZBUL,Bulgaria,Y
5463,Wondair on Demand Aviation,N/A,WNR,WONDAIR,Spain,N
5464,Woodgate Executive Air Charter,N/A,CWY,CAUSEWAY,United Kingdom,N
5465,World Airways,WO,WOA,WORLD,United States,Y
5466,World Weatherwatch,N/A,XWW,N/A,Canada,N
5467,World Wing Aviation,N/A,WWM,MANAS WING,Kyrgyzstan,N
5468,Worldspan,1P,N/A,N/A,United States,N
5469,Worldwide Air Charter Systems,N/A,CSW,CHARTER SYSTEMS,Canada,N
5470,Worldwide Aviation Services,N/A,WWS,N/A,Pakistan,N
5471,Worldwide Jet Charter,N/A,WWI,WORLDWIDE,United States,N
5472,Wright Air Lines,N/A,WRT,WRIGHT-AIR,United States,N
5473,Wright Air Service,8V,WRF,WRIGHT FLYER,United States,N
5474,Wuhan Airlines,N/A,CWU,WUHAN AIR,China,N
5475,Wycombe Air Centre,N/A,WYC,WYCOMBE,United Kingdom,N
5476,Wyoming Airlines,N/A,WYG,WYOMING,United States,N
5479,XL Airways France,SE,SEU,STARWAY,France,Y
5480,XP Internation,N/A,XPS,XP PARCEL,Netherlands,N
5481,Xabre Aerolineas,N/A,XAB,AERO XABRE,Mexico,N
5482,Xclusive Jet Charter Limited,N/A,XJC,EXCLUSIVE JET,United Kingdom,N
5483,Xerox Corporation,N/A,XER,XEROX,United States,N
5484,Xiamen Airlines,MF,CXA,XIAMEN AIR,China,Y
5485,Xinjiang Airlines,N/A,CXJ,XINJIANG,China,N
5486,Xjet Limited,N/A,XJT,XRAY,United Kingdom,N
5487,Xtra Airways,XP,CXP,RUBY MOUNTAIN,United States,N
5490,Yak-Service,N/A,AKY,YAK-SERVICE,Russia,N
5491,Yakolev,N/A,YAK,YAK AVIA,Russia,N
5492,Yamal Airlines,YL,LLM,YAMAL,Russia,Y
5493,Yana Airlines,N/A,CYG,VICAIR,Cambodia,N
5494,Yangtze River Express,Y8,YZR,YANGTZE RIVER,China,N
5495,Yellow Wings Air Services,N/A,ELW,YELLOW WINGS,Kenya,N
5496,Yemenia,IY,IYE,YEMENI,Yemen,Y
5497,Yerevan-Avia,N/A,ERV,YEREVAN-AVIA,Armenia,N
5498,Young Flying Service,N/A,YFS,YOUNG AIR,United States,N
5499,Yuhi Air Lines,N/A,AYU,N/A,Japan,N
5500,Yuzhnaya Aircompany,N/A,UGN,PLUTON,Kazakhstan,N
5501,Yuzhmashavia,N/A,UMK,YUZMASH,Ukraine,Y
5504,Z-Avia,N/A,RZV,ZEDAVIA,Armenia,N
5505,Zagros Airlines,N/A,IZG,ZAGROS,Iran,N
5506,Zaire Aero Service,N/A,ZAI,ZASAIR,Democratic Republic of Congo,N
5507,Zairean Airlines,N/A,ZAR,ZAIREAN,Democratic Republic of Congo,N
5508,Zambian Airways,Q3,MBN,ZAMBIANA,Zambia,N
5509,Zambezi Airlines,N/A,ZMA,ZAMBEZI WINGS,Zambia,N
5510,Zanair,N/A,TAN,ZANAIR,Tanzania,Y
5511,Zantop International Airlines,N/A,ZAN,ZANTOP,United States,N
5512,ZAS Airlines of Egypt,N/A,ZAS,ZAS AIRLINES,Egypt,N
5513,Zenith Air,N/A,AZR,ZENAIR,South Africa,N
5514,Zenmour Airlines,N/A,EMR,ZENMOUR,Mauritania,N
5515,Zephyr Express,N/A,RZR,RECOVERY,United States,N
5516,Zhejiang Airlines,N/A,CJG,ZHEJIANG,China,N
5517,Zhetysu,N/A,JTU,ZHETYSU,Kazakhstan,N
5518,Zhez Air,N/A,KZH,N/A,Kazakhstan,N
5519,Zhongfei General Aviation,N/A,CFZ,ZHONGFEI,China,N
5520,Zhongyuan Aviation,N/A,CYN,ZHONGYUAN,China,N
5521,Zip,3J,WZP,ZIPPER,Canada,N
5522,Zimex Aviation,C4,IMX,ZIMEX,Switzerland,N
5523,Zoom Airlines,Z4,OOM,ZOOM,Canada,Y
5524,Zoom Airways,N/A,ZAW,ZED AIR,Bangladesh,N
5525,Zorex,N/A,ORZ,ZOREX,Spain,N
5526,Zracno Pristaniste Mali Losinj,N/A,MLU,MALI LOSINJ,Croatia,N
5533,Tyrolean Airways,N/A,TYR,TYROLEAN,N/A,Y
5556,buzz,UK,BUZ,N/A,N/A,N
5559,Maldivian Air Taxi,8Q,N/A,N/A,Maldives,Y
5584,Sky Express,XW,SXR,SKYSTORM,Russia,Y
5640,Yellow Air Taxi,Y0,N/A,N/A,United States,N
5651,Royal Air Cambodge,VJ,RAC,N/A,Cambodia,Y
5813,Air Mandalay,6T,N/A,Six Tango,Burma,Y
5833,TEA Switzerland,N/A,4SW,N/A,Switzerland,N
5905,TAN-SAHSA,SH,N/A,Sierra Hotel,Honduras,N
5982,Air Busan,BX,ABL,Air Busan,Republic of Korea,Y
6002,TUI Airlines Belgium,TB,TUB,BEAUTY,Belgium,N
6182,Arctic Air,N/A,AKR,Arctic Norway,Norway,N
6183,Braathens,BU,BRA,Braathens,Norway,N
6196,Globus,GH,GLP,N/A,Russia,Y
6222,Air Kazakhstan,9Y,KZK,Kazakh,Kazakhstan,Y
6557,Japan Air System,JD,JAS,Air System,Japan,Y
6578,Annsett New Zealand (NZA),ZQ,N/A,N/A,New Zealand,N
6855,EasyJet (DS),DS,N/A,N/A,Switzerland,Y
6856,Rheintalflug,N/A,RTL,Rheintal,Austria,N
6860,Dan-Air London,N/A,DAN,N/A,United Kingdom,N
6862,Fred. Olsen,N/A,FOF,N/A,Norway,N
8359,Star Peru (2I),2I,N/A,N/A,Peru,Y
8434,Robin Hood Aviation,N/A,RHA,Sherwood,Austria,N
8461,Carnival Air Lines,KW,N/A,Carnival Air,United States,Y
8463,United Airways,4H,UBD,UNITED BANGLADESH,Bangladesh,Y
8523,Inter European Airways,N/A,IEA,N/A,United Kingdom,N
8568,Trans Maldivian Airways,M8,TMW,N/A,Maldives,N
8576,Fly540,5H,FFV,SWIFT TANGO,Kenya,Y
8745,Transavia France,TO,TVF,FRENCH SUN,France,Y
8809,Island Air (WP),WP,MKU,N/A,United States,Y
9018,1-2-go,OG,N/A,N/A,Thailand,N
9082,Uni Air,B7,UIA,Glory,Taiwan,Y
9135,Gomelavia,YD,N/A,N/A,Belarus,Y
9225,NordWind Airlines,N/A,NWS,NORDLAND,Russia,N
9239,Red Wings,WZ,RWZ,AIR RED,Russia,Y
9286,Hellenic Star Airways,N/A,HST,Hellenic Star,Greece,N
9287,BAE Systems Flight Training,N/A,BAZ,N/A,Australia,N
9335,TUIfly (X3),11,N/A,N/A,Germany,Y
9343,Felix Airways,FU,FXX,N/A,Yemen,Y
9344,Kostromskie avialinii,K1,KOQ,N/A,Russia,Y
9373,Greenfly,XX,GFY,N/A,Spain,Y
9531,Tajik Air,7J,N/A,N/A,Tajikistan,Y
9541,Air Mozambique,TM,N/A,N/A,Mozambique,Y
9577,ELK Airways,--,ELK,N/A,Estonia,Y
9620,Gabon Airlines,GY,GBK,GABON AIRLINES,Gabon,Y
9626,MCA Airlines,N/A,MCA,CALSON,Sweden,Y
9656,Maldivo Airlines,ML,MAV,Maldivo,Maldives,Y
9666,Virgin Pacific,VH,VNP,N/A,Fiji,Y
9764,Zest Air,Z2,N/A,N/A,Philippines,Y
9784,Yangon Airways,HK,N/A,Hotel Kilo,Burma,Y
9793,Transport Aérien Transrégional,IJ,N/A,N/A,France,N
9798,LÍO Flugmennt,N/A,LIO,N/A,Iceland,N
9808,Minerva Airlines,N4,N/A,N/A,Italy,N
9809,Eastar Jet,ZE,ESR,Eastar,South Korea,Y
9810,Jin Air,LJ,JNA,Jin Air,South Korea,Y
9811,Wataniya Airways,N/A,KW1,N/A,Kuwait,Y
9814,Aéris (Priv),SH,N/A,N/A,France,N
9818,Air Arabia Maroc,3O,N/A,Air Arabia,Morocco,Y
9825,Baltic Air lines,B1,BA1,Baltic,Latvia,Y
9828,Ciel Canadien,YC,YCC,Ciel,Canada,Y
9829,Canadian National Airways,CN,YCP,CaNational,Canada,Y
9833,Epic Holiday,FA,4AA,Epic,United States,Y
9838,Indochina Airlines,N/A,AXC,Airspup,Vietnam,Y
9840,JetWind,N/A,JWW,Jetwind,United States,N
9851,Air Comet Chile,3I,N/A,N/A,Chile,Y
9853,Nazca,-.,N/A,N/A,Peru,N
9859,German Air Force - FLB,N/A,FLB,FLB,Germany,Y
10069,City-Air Germany,N/A,CIP,N/A,Germany,N
10094,Voronezhskie Airlanes,DN,N/A,N/A,Russia,N
10114,Line Blue,L8,LBL,Bluebird,Germany,Y
10117,FlyLAL Charters,N/A,LLC,N/A,Lithuania,Y
10118,Blue Sky America,BU,BKY,N/A,United States,N
10119,Texas Spirit,XS,TXP,N/A,United States,N
10121,Illinois Airways,IL,ILW,N/A,United States,N
10122,Salzburg arrows,SZ,N/A,SZA,Austria,Y
10123,Texas Wings,TQ,TXW,TXW,United States,Y
10124,California Western,KT,CWS,N/A,United States,N
10128,Dennis Sky,DH,DSY,DSY,Israel,Y
10224,Zz,ZZ,N/A,N/A,Belgium,Y
10226,Atifly,A1,A1F,atifly,United States,Y
10318,Air UK,UK,N/A,N/A,United Kingdom,N
10334,Suckling Airways,CB,N/A,N/A,United Kingdom,N
10367,Reno Sky,RY,N/A,N/A,United States,N
10371,Aerolineas heredas santa maria,N/A,SZB,N/A,Dominican Republic,Y
10372,Ciao Air,99,N/A,N/A,Italy,Y
10642,Jc royal.britannica,N/A,JRB,N/A,United Kingdom,Y
10646,Birmingham European,VB,N/A,N/A,United Kingdom,N
10650,Pal airlines,5P,N/A,N/A,Chile,Y
10673,CanXpress,C1,CA1,CAX,Canada,Y
10674,Danube Wings (V5),V5,N/A,N/A,Slovakia,Y
10675,Sharp Airlines,SH,SHA,SHARP,Australia,Y
10683,CanXplorer,C2,CAP,N/A,Canada,Y
10715,Click (Mexicana),QA,N/A,N/A,Mexico,Y
10735,World Experience Airline,W1,WE1,WEA,Canada,Y
10737,ALAK,J4,N/A,N/A,Russia,Y
10738,AJT Air International,E9,N/A,N/A,Russia,N
10739,Air Choice One,3E,N/A,N/A,United States,Y
10740,Tianjin Airlines,N/A,GCR,N/A,China,Y
10741,China United,KN,N/A,N/A,China,Y
10748,Locair,ZQ,LOC,LOCAIR,United States,Y
10758,Safi Airlines,4Q,N/A,N/A,Afghanistan,Y
10765,SeaPort Airlines,K5,SQH,SASQUATCH,United States,Y
10776,Salmon Air,S6,N/A,N/A,United States,Y
10796,Fly Illi,IL,ILY,N/A,United States,N
10798,Bobb Air Freight,01,N/A,N/A,Germany,Y
10800,Star1 Airlines,V9,HCW,N/A,Lithuania,Y
10845,Pelita,6D,N/A,N/A,Indonesia,Y
10902,Alpi Eagles (E8),E8,N/A,N/A,Italy,N
10912,Alaska Seaplane Service,J5,N/A,N/A,United States,Y
10929,TAN,T8,N/A,N/A,Argentina,N
10945,Enerjet,N/A,ENJ,ENERJET AIR,Canada,Y
10955,MexicanaLink,I6,MXI,LINK,Mexico,Y
10960,Island Spirit,IP,ISX,N/A,Iceland,Y
10969,TACA Peru,T0,N/A,TACA PERU,Peru,Y
11700,Orbest,N/A,OBS,ORBEST,Portugal,Y
11719,Southern Air Charter,N/A,SOA,N/A,Bahamas,Y
11724,SVG Air,N/A,SVG,Grenadines,Saint Vincent and the Grenadines,Y
11726,Air Century,N/A,CEY,N/A,Dominican Republic,Y
